empire_id,question,option_a,option_b,option_c,option_d,correct,difficulty,category,explanation,verified
1,What were the main events held at the Circus Maximus in Rome?,"olive oil, wine, and pork",The military established control through war,"Illustrated books, including erotica, were popular, but are poorly represented by extant fragments.","horse races, chariot races, the equestrian Troy Game, staged beast hunts (venationes), athletic contests, gladiator combat, and historical re-enactments",D,2,culture,,False
1,"What was the purpose of the domus, the privately owned single-family house in Rome?","Cybele, Isis, Epona, Mithras, Sol Invictus",Celtic and Italic languages.,The domus was meant to be visible and accessible.,The competitive urge to have their superiority affirmed,C,2,culture,,False
1,Who influenced Christian forms and festivals with their religious hierarchy and rituals?,The common people in Rome could manifest their approval or displeasure as a group at games.,Advertising Rome's presence in the provinces and cultivating shared cultural identity.,Rome,The credit shortage in ancient Rome in 33 AD was caused by a reduction in the supply of specie.,C,2,religion,,False
1,What were the names of the emperors who succeeded Augustus in the Julio-Claudian dynasty?,Mark Antony and Caesar's adopted son Octavian,Ovid's erotic poetry ran afoul of Augustan morality.,Constantine I was the first emperor to convert to Christianity. He supported the Church financially and made laws that favored it.,"Tiberius, Caligula, Claudius, and Nero",D,2,rulers,,False
1,What was the nature of the Roman economy?,They had opportunities to profit and exercise influence in ways previously less available to them.,The emperor made himself the central religious authority as pontifex maximus.,Convicts sentenced to the arena with little or no training.,The Roman economy was based on a form of 'political capitalism' in which the state regulated commerce to assure its own revenues.,D,2,politics,,False
1,What are the five general categories of work performed by slaves?,"Collectors amassed personal libraries, plagiarism or forgery were common due to the absence of copyright law, and significant collections might attract 'in-house' scholars.",Most people lived in multistory apartment buildings (insulae) that were often squalid firetraps.,Roman soldiers volunteered for 20 years of active duty and five as reserves.,"Domestic, imperial or public service, urban crafts and services, agriculture, and mining",D,2,culture,,False
1,What were some public facilities aimed primarily at the common people in the Roman Empire?,The Roman economy was based on a form of 'political capitalism' in which the state regulated commerce to assure its own revenues.,Depicting mythological scenes or Jewish/Christian imagery as well as the deceased's life.,"Baths (thermae), toilets with running water (latrinae), basins or elaborate fountains (nymphea) delivering fresh water, and large-scale entertainments such as chariot races and gladiator combat.",To avoid provincial governors and tax farmers exploiting local populations for personal gain,C,2,culture,,False
1,What type of buildings did most people in the city of Rome live in?,The scale of urban building suggests the presence of a significant construction industry in the Roman Empire.,"Knowledge of Greek was useful to pass as educated nobility, while knowledge of Latin was useful for a career in the military, government, or law.",the Roman imperial cult,Multistory apartment buildings (insulae),D,2,geography,,False
1,What were mystery religions practiced in addition to?,"In the 1st century, books were in the form of papyrus rolls (volumen) and by the end of the 3rd century, the codex (pages bound to a spine) replaced it.","Various woodwinds, 'brass' instruments, stringed instruments such as the cithara, and percussion.",Roman and Greek art had a profound impact on the Italian Renaissance.,One's family rites and public religion.,D,2,culture,,False
1,What were gladiators considered as initially?,The Barbarian Invasions,munera,Water collection,Increased social mobility,B,2,culture,,False
1,Who received primary education generally from ages 7 to 12?,Adultery was criminalized,clarissimus (Greek lamprotatos),hypocaust,Boys and girls.,D,2,culture,,False
1,What contributed to disease in the Roman Empire?,Dense urban populations and poor sanitation,Hunting and learning horsemanship and warfare.,"Slaves, convicts, or free volunteers.","good for the people, to inspire them to face honourable wounds and despise death, by exhibiting love of glory and desire for victory",A,2,culture,,False
1,What language influenced Latin culture?,imperium sine fine,The common people,Greek,3rd century BC,C,2,culture,,False
1,Who played the female roles in Roman literary theatre?,Female roles were played by men in drag (travesti).,Senators could be removed for violating moral standards.,The allegiance of the Praetorian Guard and the legions,"Some of the commodities traded by the Roman provinces were grain, olive oil, foodstuffs, garum (fish sauce), slaves, ore and manufactured metal objects, fibres and textiles, timber, pottery, glassware, marble, papyrus, spices and materia medica, ivory, pearls, and gemstones.",A,2,culture,,False
1,What was the standardization of money throughout the Empire intended to promote?,Confiscate the estates of the 'super-rich',Daughters of the senatorial and equestrian orders,Trade and market integration,"A villa ideally commanded a view or vista, carefully framed by the architectural design.",C,2,culture,,False
1,Who formed a bureaucracy around him only gradually in the early Principate?,Satire,The Circus Maximus,The emperor,Internal political divisions,C,2,rulers,,False
1,Which region was one of the main mining regions in the Roman Empire?,The Iberian Peninsula,the military.,early 5th century,1 million sestertii,A,2,geography,,False
1,What were the consequences for those who converted to Christianity in the early Empire?,Depicting mythological scenes or Jewish/Christian imagery as well as the deceased's life,"Those who converted to Christianity could lose their standing as honestiores, especially if they declined to fulfill religious responsibilities, and thus became subject to punishments that created the conditions of martyrdom.",Offering initiates salvation in the afterlife,"Low taxes helped the Roman aristocracy increase their wealth, which equalled or exceeded the revenues of the central government.",B,2,religion,,False
1,What were the subjects taught by grammatici or rhetores?,classical proportions evolving into a mixture of realism and idealism,"Greek and Latin literature, history, geography, philosophy or mathematics",Better ready-to-wear was exported by local businessmen (negotiatores or mercatores).,"Supplying and transporting the legions, protecting the frontiers, and guarding maritime trade against pirates",B,2,culture,,False
1,What were the social interactions of stars in the later Empire?,"Stars could enjoy considerable wealth and celebrity, and mingled socially and often sexually with the elite.",tailored city planning and architecture to imperial ideals,"Vernae, although they had no special legal status, were considered part of the family household and in some cases might actually be the children of free males in the family.",Dances of Cybele and Isis,A,2,culture,,False
1,What is a characteristic of sarcophagi from the 2nd to 4th centuries?,The greatest number of common laborers were employed in agriculture.,Elaborately carved marble and limestone.,"The death rate exceeded the birth rate in cities, so constant immigration was necessary to maintain the population.","Illustrated books, including erotica, were popular, but are poorly represented by extant fragments.",B,2,culture,,False
1,How were the auxilia recruited and what was their reward after 25 years of service?,"The power of the druids was checked and druidism was banned due to conservative Romans viewing their exclusive oaths and secrecy as characteristic of 'magic', conspiracy, and subversive activity.",To promote 'family values',To sustain civic life and the functioning of cities.,The auxilia were recruited from among the non-citizens and were rewarded with Roman citizenship after 25 years of service.,D,2,culture,,False
1,Who were numerate and literate in significant numbers in Roman society?,"Cybele, Isis, Epona, Mithras, Sol Invictus",A freedman was not entitled to hold public office or the highest state priesthoods.,Slaves were numerate and literate in significant numbers.,Its presence in the provinces and cultivated shared cultural identity.,C,2,culture,,False
1,What was the requirement for a woman to be granted symbolic honors and greater legal freedom?,"Geometrical patterns, stylized plant motifs, and in more elaborate examples, human or animal figures.","The system of roadways facilitated military policing, communications, and trade, and were resistant to floods and other environmental hazards.",There is little direct evidence of how Romans dressed in daily life.,Giving birth to three children,D,2,culture,,False
1,What qualified a man for membership in the equestrian order?,"A man qualified for membership in the equestrian order based on a census valuation of 400,000 sesterces and three generations of free birth.",Literary texts were often shared aloud at meals or with reading groups.,"A census valuation of 400,000 sesterces and three generations of free birth","Baths (thermae), toilets with running water (latrinae), basins or elaborate fountains (nymphea)",C,2,culture,,False
1,What were gladiators considered initially?,"The staged combats were considered munera, 'services, offerings, benefactions', initially distinct from the festival games (ludi).","Conservative Romans viewed the mysteries and exclusive oaths with suspicion as characteristic of 'magic', conspiracy, and subversive activity.",votives dedicated by ordinary people and 'magic spells',"A freedman was not entitled to hold public office or the highest state priesthoods, nor marry a woman from a senatorial family or achieve legitimate senatorial rank himself.",A,2,culture,,False
1,Under which emperor was the first senator from Cappadocia admitted?,Marcus Aurelius,Diocletian stabilized the Roman Empire and assumed the title of dominus.,Only two of emperor Marcus Aurelius's fourteen children are known to have reached adulthood.,Virgil's Aeneid,A,2,rulers,,False
1,What type of book format was still a novelty in the 1st century but became popular by the end of the 3rd century?,Divinely sanctioned authority,"About 300,000 soldiers.",Mid-twenties,The codex,D,2,culture,,False
1,What was the estimated Roman silver stock at its peak?,"facilitating military policing, communications, and trade, and being resistant to floods and other environmental hazards.",By a schoolmaster paid by parents,Latin gradually replaced Celtic and Italic languages.,"The Roman silver stock at its peak was estimated at 10,000 t.",D,2,culture,,False
1,What was the governing system of the Roman Republic?,Serving at least one term as an executive magistrate and meeting a minimum property requirement of 1 million sestertii,"Tertullian noted that Judaism was considered a religio licita, a legitimate religion.",They would be unable to set down the full scope,It was governed by annually elected magistrates (Roman consuls above all) in conjunction with the Senate.,D,2,politics,,False
1,What was the advanced system of Roman roads called and what were they primarily built for?,The advanced system of Roman roads was called 'viae' and they were primarily built for military purposes.,The average Roman was shorter in stature.,Italy had a higher GDP per capita due to tax transfers from the provinces and the concentration of elite income.,To assure its own revenues,A,2,battles,,False
1,What indicates the value placed on the written word in Roman society?,The preservation of papyri suggests elements of economic rationalism.,The Roman obsession with documents and inscriptions,The codex—pages bound to a spine—was still a novelty in the 1st century.,By the end of the 3rd century,B,2,culture,,False
1,Who were paid by the Imperial treasury and swore an annual oath of loyalty to the emperor?,peoples or towns,coarse wool,individuals,The legionaries,D,2,rulers,,False
1,What was a common cooking method used in Roman apartments?,A Roman temple,Mimus,A charcoal brazier,Yes,C,2,culture,,False
1,Which languages influenced the emergent Gallo-Romance languages?,The Barbarian Invasions,competition of language,Gaulish and Latin,the emperor,C,2,culture,,False
1,What were some of the competitive events held in smaller venues?,"Roman baths offered amenities such as an exercise room, sauna, exfoliation spa, ball court, or outdoor swimming pool.","The emperor consolidated powers such as the right to declare war, ratify treaties, and negotiate with foreign leaders.","footraces, boxing, wrestling, and the pancratium","Gladiators were trained combatants who might be slaves, convicts, or free volunteers.",C,2,culture,,False
1,What were the items included in the daily ration of bread distributed by the state in ancient Rome?,"Olive oil, wine, and pork were added to the dole.","Women could own property, enter contracts, and engage in business",Hoop rolling and knucklebones (astragali or 'jacks'),Activities for children and young people in the Empire included hoop rolling and knucklebones (astragali or 'jacks').,A,2,culture,,False
1,What is an example of the scale of Roman metal production?,Lead pollution in the Greenland ice sheet quadrupled over prehistoric levels during the Imperial era and dropped thereafter.,The Roman roads were primarily built for military purposes.,Female roles were performed by women.,The races retained a magical aura through their early association with chthonic rituals.,A,2,culture,,False
1,Which cults featured ecstatic dancing as a part of their rituals?,Roman roads called 'viae',"The death rate exceeded the birth rate in cities, making them a 'demographic sink'.",The cults of Cybele and Isis featured ecstatic dancing.,"The right to declare war, ratify treaties, and negotiate with foreign leaders",C,2,culture,,False
1,What indicates the presence of a significant construction industry in ancient Rome?,the right to the form of legal marriage called conubium,Citizens of the Roman Empire were entitled to legal protections and privileges not enjoyed by non-citizens.,The scale of urban building,Lead pollution in the Greenland ice sheet quadrupled over prehistoric levels,C,2,culture,,False
1,What was the primary region from which senators were chosen during the time of Nero?,moral and practical,Text 308,Italy,construction industry,C,2,geography,,False
1,What was a common practice in Roman households?,Each home had a household shrine to offer prayers and libations to the family's domestic deities.,The rise of successful freedmen—through political influence or wealth,"No, anti-pagan laws were not generally enforced.","Primary education in reading, writing, and arithmetic might take place at home if parents hired or bought a teacher. Other children attended 'public' schools organized by a schoolmaster (ludimagister) paid by parents. Vernae (homeborn slave children) might share in-home or public schooling.",A,2,culture,,False
1,What were the characteristics of the fighters in matches where death was not a necessary or desirable outcome?,"The fighters were highly skilled, their training was costly and time-consuming.",The scale of urban building.,Portraiture in painting is represented primarily by the Fayum mummy portraits.,a townhouse (domus) and at least one luxury home (villa),A,2,culture,,False
1,What was the physical arrangement of the amphitheatre in Roman society?,It was used for military signals and on parade.,The width of the purple stripe,"The emperor in his opulent box; senators and equestrians in reserved advantageous seats; women seated at a remove from the action; slaves given the worst places, and everybody else in-between",Latin and Greek had everyday interpenetration.,C,2,rulers,,False
1,"According to Text 316, when was the high standard of living enjoyed by the lower classes of provincial towns of the Roman Empire equaled again in Western Europe?",19th century,Being extremely popular,Their own guilds.,manus marriage,A,2,culture,,False
1,What steps were taken to make an annexed territory a Roman province?,"Making a register of cities, taking a census, and surveying the land","reading, writing, and arithmetic",They claimed to sit on the throne of the Roman Empire.,Greek and Latin were commonly interpenetrated in everyday life.,A,2,geography,,False
1,Where did state-supported theatrical events take place?,Fullers and dye workers,"Most citizens held limited rights (such as the ius Latinum, 'Latin right'), but were entitled to legal protections and privileges not enjoyed by non-citizens.","A professional deposit banker received and held deposits for a fixed or indefinite term, and lent money to third parties.","On temple steps or in grand stone theatres, or in the smaller enclosed theatre called an odeon",D,2,religion,,False
1,What type of garment replaced the toga in Roman society?,domus,The Barbarian Invasions.,The pallium,To discipline students,C,2,culture,,False
1,What was the purpose of higher education in the Roman Empire?,Higher education promoted career advancement.,The law limited the number of slaves an owner was allowed to free in his will.,"Produce—cereals, legumes, vegetables, and fruit","In the 2nd century, emperors and elite men are often portrayed wearing the pallium, an originally Greek mantle.",A,2,culture,,False
1,How did the physical arrangement of the amphitheatre represent the order of Roman society?,"Munera, services, offerings, benefactions",Their general policy was to promote stability among diverse peoples by absorbing local deities and cults rather than eradicating them.,"Religion depended on knowledge and the correct practice of prayer, ritual, and sacrifice.","The emperor in his opulent box; senators and equestrians in reserved advantageous seats; women seated at a remove from the action; slaves given the worst places, and everybody else in-between.",D,2,rulers,,False
1,What were the privileges and responsibilities associated with admission to the higher ordines in the early Roman Empire?,Copper and lead production levels were unmatched until the Industrial Revolution.,"Admission to the higher ordines brought distinction and privileges, but also responsibilities.","Greek and Latin literature, history, geography, philosophy or mathematics",The acquisition of wealth.,B,2,culture,,False
1,When did the persecution of non-Christians in Rome begin?,the cornu,Hellenistic ruler cult.,Strabo,6th century,D,2,culture,,False
1,What did legionaries swear an annual oath of loyalty to?,"Competitive events such as footraces, boxing, wrestling, and the pancratium.",Legionaries swore an annual oath of loyalty to the emperor.,There was a decline in the knowledge of Greek in the west.,The GDP per capita of Italy is estimated as 40 to 66% higher than in the rest of the Empire.,B,2,rulers,,False
1,What was the period of unprecedented stability and prosperity in the Roman Empire called?,Roman Judaea,The senatorial elite,Pax Romana,Berytus (present-day Beirut),C,2,culture,,False
1,Who were considered literate women during this time period?,multistory apartment buildings (insulae),Literate women ranged from cultured aristocrats to girls trained to be calligraphers and scribes.,"In the 2nd century, emperors and elite men are often portrayed wearing the pallium, an originally Greek mantle.",Polytheists and Jewish communities,B,2,culture,,False
1,What were the relay stations along the roads called?,The Campus Martius.,Judaism,Mansiones,Jewish communities,C,2,culture,,False
1,Which state claimed to be the successor of the Roman Empire?,The Holy Roman Empire,cultured aristocrats and girls trained to be calligraphers and scribes.,Dense urban populations and poor sanitation contributed to the spread of diseases in the Roman Empire.,Individuals to succeed through networking,A,2,culture,,False
1,What did Constantine and his successors ban?,Christian emperors,An Itinerarium,The Roman Empire,Public sacrifice,D,2,culture,,False
1,When did a serious credit shortage occur in ancient Rome?,33 AD,476,135,395,A,2,culture,,False
1,Which dynasty succeeded the Julio-Claudian dynasty?,They were called munera.,"The uniform application of Roman law, replacing local law codes that had applied to non-citizens.",The Year of the Four Emperors,The greatest number of common labourers were employed in agriculture.,C,2,rulers,,False
1,What were the primary sources of later classical mythology?,Ovid's versions of Greek myths in his Metamorphoses,"The borders of the Roman Empire stretched from Hadrian's Wall in drizzle-soaked northern England to the sun-baked banks of the Euphrates in Syria; from the great Rhine–Danube river system, which snaked across the fertile, flat lands of Europe from the Low Countries to the Black Sea, to the rich plains of the North African coast and the luxuriant gash of the Nile Valley in Egypt.","Virgil, Horace, and Ovid belong to this period.","Nerva, Trajan, Hadrian, Antoninus Pius, Marcus Aurelius",A,2,culture,,False
1,What led to Ovid's exile?,"The main source of indirect-tax revenue during Augustus' reign was the portoria, customs and tolls on trade, including among provinces.",Hadrian ruled from 117 to 138.,Ovid's erotic poetry running afoul of Augustan morality,Ovid's versions of Greek myths in his Metamorphoses became a primary source of later classical mythology.,C,2,culture,,False
1,Who was the principal Latin prose author of the Augustan age?,Individual tubs,Shorter in stature,Livy,Transport by water.,C,2,culture,,False
1,What does the villa represent in literature?,From ages 7 to 12,A lifestyle that balances intellectual and artistic interests (otium) with an appreciation of nature and agriculture.,Theatre and dance were often condemned by Christian polemicists.,The decline of the Western Roman Empire,B,2,culture,,False
1,What type of literature tradition is well represented in Latin literature?,"Women could own property, enter contracts, and engage in business.",elaborately carved marble and limestone sarcophagi,Roman literary theatre tradition,Female roles were played by men in drag (travesti).,C,2,culture,,False
1,What was the Roman policy regarding local laws?,The toga was mainly worn for conducting political or court business and religious rites.,The average Roman was shorter in stature than the population of pre-Roman Italian societies and medieval Europe.,Textile and clothing production,To respect them as a source of legal precedent and social stability,D,2,politics,,False
1,What was the purpose of the 4% tax instituted by Augustus towards the end of his reign?,Collecting personal libraries and endowing communities with libraries.,"The death rate exceeded the birth rate in cities, making them a 'demographic sink'.",The 4% tax was imposed on the sale of slaves.,To regulate conduct and promote 'family values',C,2,rulers,,False
1,What types of architectural features were developed in areas inhabited by Celtic-speaking peoples?,"Stone temples, forums, monumental fountains, and amphitheatres.","Those who converted to Christianity could lose their standing as honestiores, especially if they declined to fulfill religious responsibilities, and thus became subject to punishments that created the conditions of martyrdom.","Various woodwinds, brass instruments, stringed instruments, and percussion.","Senators were primarily from Italy, with some from the Iberian peninsula and southern France.",A,2,culture,,False
1,What is insulated glazing also known as?,"Various woodwinds, brass instruments, stringed instruments such as the cithara, and percussion were played.",Sanctuary of the Three Gauls,Books were expensive because each copy had to be written out on a papyrus roll by scribes.,Insulated glazing is also known as 'double glazing'.,D,2,culture,,False
1,What influenced Italian nationalism and the unification of Italy in 1861?,"Produce - cereals, legumes, vegetables, and fruit","Senators were still primarily from Italy, with some from the Iberian peninsula and southern France.","The army had about 300,000 soldiers in the 1st century.",The Roman Empire's control of the Italian peninsula,D,2,culture,,False
1,What was the title adopted by Mehmed II in an attempt to claim a connection to the Eastern Roman Empire?,caesar,Constantine and his successors banned public sacrifice while tolerating other traditional practices.,Nero,"The three most influential Classical Latin poets during Augustus' reign were Virgil, Horace, and Ovid.",A,2,rulers,,False
1,What type of artwork is primarily represented by the Fayum mummy portraits?,portraiture in painting,family values,Odoacer,Glassblowing,A,2,culture,,False
1,How did the portrayal of individuals in portraits change during the Augustan period?,A natural competition of language,Portraits during the Augustan period evolved from utilizing classical proportions to a mixture of realism and idealism.,The deceased emperor's deification,Elaborately carved marble and limestone sarcophagi are characteristic of the 2nd to 4th centuries.,B,2,culture,,False
1,Who were responsible for trading both textiles and finished garments?,"Competitive events such as footraces, boxing, wrestling, and the pancratium were held in smaller venues such as the amphitheatre and stadium.",Local businessmen (negotiatores or mercatores) were responsible for trading both textiles and finished garments.,"The army had about 300,000 soldiers in the 1st century.","Emperors secured loyalty from the army by paying the donativum, a monetary reward.",B,2,culture,,False
1,What was the purpose of the codex?,Literate women ranging from cultured aristocrats to girls trained to be calligraphers and scribes.,Inscriptions appear throughout the Empire in connection with votives dedicated by ordinary people and 'magic spells',"Young children were attended by a pedagogue, usually a Greek slave or former slave.",The codex was a novelty in the 1st century and eventually replaced the volumen.,D,2,culture,,False
1,What did Juvenal refer to when he mentioned the Roman people exchanging their political liberty for 'bread and circuses'?,"An Itinerarium, often assumed to be based on the Roman cursus publicus",Tax transfers from the provinces resulted in the GDP per capita of Italy being estimated as 40 to 66% higher than in the rest of the Empire.,the state-provided grain dole and the circenses,As a figure of tyranny.,C,2,politics,,False
1,What did Diocletian's efforts to stabilize the Empire include?,"Diocletian's efforts to stabilize the Empire included two major compilations of law in four years, the Codex Gregorianus and the Codex Hermogenianus.",Ovid,The granting of overarching power and the title of Augustus by the Roman Senate,the reign of Constantine XI Palaiologos,A,2,politics,,False
1,How was water supplied to public fountains and industrial sites in ancient Rome?,Through pipes fed by tanks,Legislation that limited the size of work groups and hunted down fugitive slaves.,It was Roman policy to respect the mos regionis and regard local laws as a source of legal precedent and social stability.,Men who held public office.,A,2,culture,,False
1,What were some of the common uses of Latin words incorporated into Greek during the early imperial era?,Commercial book production was established by the late Republic.,"Slaves constituted at least a fifth of the population and played a major role in the economy. They provided trained or unskilled labor in various sectors such as agriculture, industry, and urban professions.","Military, administration, and trade and commerce matters.","protective or lucky, curse tablets, suspected sorcery",C,2,battles,,False
1,What did the central government of ancient Rome take an active interest in supporting?,The central government took an active interest in supporting agriculture.,"The founders of the United States regarded Athenian democracy and Roman republicanism as models for the mixed constitution, but saw the emperor as a figure of tyranny.",Copper and lead production levels were unmatched until the Industrial Revolution.,The Roman obsession with documents and inscriptions.,A,2,culture,,False
1,What languages were considered useful for different career paths during the start of the Empire?,Aramaic,Greek and Latin,4 mph,Aquilian Law,B,2,culture,,False
1,What activities were women encouraged to engage in for maintaining their health?,Crop rotation and selective breeding,Palmyrene soldiers used their dialect of Aramaic for inscriptions.,Schools during the Roman Empire provided increased educational opportunities.,"playing ball, swimming, walking, or reading aloud",D,2,culture,,False
1,What were the additional items added to the daily ration of bread distributed by the state?,Every seven to twelve Roman miles,"Olive oil, wine, and pork","Policing: protecting Roman citizens, agricultural fields, and religious sites.","The simple sleeved tunic was the basic garment for all Romans, regardless of gender or wealth.",B,2,culture,,False
1,"During the early imperial era, which languages were commonly used for military, administration, and trade and commerce matters?",Sidonius Apollinaris,'mare nostrum',the Roman Empire,Latin,D,2,battles,,False
1,How were the auxilia recruited?,"The uniform application of Roman law, replacing local law codes that had applied to non-citizens.",The auxilia were recruited from among the non-citizens.,"Freeborn Roman women were considered citizens, but did not vote, hold political office, or serve in the military.","The state distributed the annona as a daily ration of bread baked in state factories, and added olive oil, wine, and pork to the dole.",B,2,culture,,False
1,What activities were women encouraged to engage in for maintaining health in ancient Rome?,"These executions were sometimes staged or ritualized as re-enactments of myths, and amphitheatres were equipped with elaborate stage machinery to create special effects.","Coarse wool in natural, dull shades",The military established control through war,"Playing ball, swimming, walking, or reading aloud (as a breathing exercise).",D,2,culture,,False
1,Which gods were cultivated during the height of the Empire?,"Cults of Cybele, Isis, Epona, and of solar gods such as Mithras and Sol Invictus",They promoted stability by absorbing local deities and cults rather than eradicating them.,forbidding Roman citizens to belong to the order and banning druidism altogether,The Germanic warlord Odoacer.,A,2,religion,,False
1,What was the basis of Roman aristocracy?,Guilds,Competition,conservative Romans,Military purposes,B,2,culture,,False
1,What was the degree of independence enjoyed by Roman women compared to other cultures?,"scenes from mythology and theatre, landscapes and gardens, spectacles, everyday life, and erotic art",One's family rites and public religion.,Roman women enjoyed a degree of independence compared to many other cultures up to the modern period.,"because conservative Romans viewed their exclusive oaths and secrecy as characteristic of 'magic', conspiracy, and subversive activity",C,2,culture,,False
1,What were some public facilities in the Roman Empire?,By allowing the holder of a debt to transfer it to another party as a means of payment,The Lex Fufia Caninia limited the number of slaves an owner was allowed to free in his will.,The founders regarded the emperor as a figure of tyranny.,"Baths (thermae), toilets with running water (latrinae), basins or elaborate fountains (nymphea)",D,2,culture,,False
1,How did the Romans handle local deities and cults in the territories they conquered?,They absorbed them and built temples that framed local theology within Roman religion,To be visible and accessible,"Slaves were considered property and could be subjected to forms of corporal punishment, sexual exploitation, torture, and summary execution.",Until the 6th and 7th centuries,A,2,culture,,False
1,What was the preferred mode of transportation for moving commodities during the Roman Empire?,A fine library,In 33 AD,Transport by water.,Aramaic,C,2,culture,,False
1,What was the purpose of standardizing money throughout the Empire?,"The arrangement of Roman society, where women had to answer to their fathers in legal matters but were free from their direct scrutiny in daily life, and their husbands had no legal power over them.",The standardization of money throughout the Empire promoted trade and market integration.,"The physical arrangement of the amphitheatre represented the order of Roman society, with the emperor in his opulent box, senators and equestrians in reserved advantageous seats, women seated at a remove from the action, slaves given the worst places, and everybody else in-between.",The simple sleeved tunic.,B,2,culture,,False
1,What was the basic unit of reckoning value in the Roman Empire until the 4th century?,Apicius,Transport by water,The sestertius,insulae,C,2,culture,,False
1,What were the auxilia primarily recruited from?,The archaic manus marriage in which the woman was subject to her husband's authority.,"After 25 years of service, the Roman auxilia were rewarded with Roman citizenship, which was also extended to their sons.","The codex, which had pages bound to a spine, was still a novelty in the 1st century but later replaced the volumen.",The auxilia were primarily recruited from among the non-citizens.,D,2,culture,,False
1,Where were convicts mainly employed as labourers?,Mines or quarries,mansio (plural mansiones),the emperor,Their own guilds.,A,2,culture,,False
1,Who were persecuted and killed during Late Antiquity?,Increased social mobility,Heretics,present-day Turkey,Sarcophagus relief,B,2,culture,,False
1,What were the activities for children and young people in the Roman Empire?,"Latin evolved into the Romance languages, while Medieval Greek became the language of the East. Roman and Greek art had a profound impact on the Italian Renaissance.","Hoop rolling, knucklebones, and ball games like trigon and harpastum.",A slave could use the individual fund (peculium) depending on the degree of trust and co-operation between owner and slave.,"The grammatici or rhetores taught mainly Greek and Latin literature, with history, geography, philosophy or mathematics treated as explications of the text.",B,2,culture,,False
1,What was the priority of land use in terms of government support?,Producing food was the priority of land use.,Literary texts were often shared aloud at meals or with reading groups.,Berytus (present-day Beirut) was famous for its school of Roman law.,The greatest number of common labourers were employed in agriculture.,A,2,culture,,False
1,How fast did carts usually travel?,Funeral games and sacrifices,Carts usually traveled about 4 mph.,Hypocausts are a form of central heating.,Hoop rolling and knucklebones (astragali or 'jacks').,B,2,culture,,False
1,What was a common issue in editing during this time period?,Text 684,The Eastern Empire,The ideal woman.,plagiarism or forgery,D,2,culture,,False
1,Who were the authors of the Twelve Caesars?,Suetonius,Political capitalism,Hellenistic ruler cult.,1 million sestertii,A,2,culture,,False
1,What factors contributed to the high mortality rate in the Roman Empire?,The width of the purple stripe,"Dense urban populations, poor sanitation, and the transfer of infectious diseases facilitated by land and sea connections.",The primary mission of the military of the early empire was to preserve the Pax Romana.,As many as 35%,B,2,culture,,False
1,What can be found in the interior decoration of private homes in Rome?,The primary mission of the military of the early empire was to preserve the Pax Romana.,"Greek-style athletics included footraces, boxing, wrestling, and the pancratium.",The three higher 'orders' and certain military officers.,"Scenes from mythology and theatre, landscapes and gardens, spectacles, everyday life, and erotic art",D,2,culture,,False
1,During which time period was the Roman silver stock estimated to be five to ten times larger than the combined silver mass of medieval Europe and the Caliphate around 800 AD?,The importance of a good diet to health,the throne of the Roman Empire,Around the mid-2nd century.,Polytheists and Jewish communities.,C,2,culture,,False
1,How did someone qualify for membership in the equestrian order in ancient Rome?,"A census valuation of 400,000 sesterces and three generations of free birth qualified a man as an equestrian.",the right to the form of legal marriage called conubium,A lifestyle that balances intellectual and artistic interests with an appreciation of nature and agriculture,During the Crisis of the Third Century.,A,2,culture,,False
1,What was the purpose of public facilities like baths and toilets in ancient Rome?,The emperor Julian banned Christians from teaching the classical curriculum.,"The public baths served hygienic, social and cultural functions.","professional and trade guilds, veterans' groups, religious sodalities, drinking and dining clubs, performing troupes, and burial societies.",Insulated glazing was used in the construction of public baths to provide thermal insulation.,B,2,culture,,False
1,Who committed suicide after incurring Nero's displeasure?,"Nerva, Trajan, Hadrian, Antoninus Pius, Marcus Aurelius",Romulus Augustulus being forced to abdicate to Odoacer,"Seneca, Lucan, and Petronius",Augustus justified one-man rule with a vast programme of religious revivalism and reform.,C,2,culture,,False
1,Who were responsible for instilling Roman values in children?,Senators.,Nine cohorts,The Roman Empire,Parents,D,2,culture,,False
1,What game was played during the festival of the Saturnalia?,Dicing,Cultural precedent,Vulgar Latin,A household shrine,A,2,culture,,False
1,What were the borders of the Roman Empire referred to as by its conquerors?,About 20 percent,Apollodorus of Damascus,mare nostrum,At games,C,2,culture,,False
1,What is the ideology expressed by the Latin phrase imperium sine fine?,"Masonry channels carried water along a precise gradient, using gravity alone.",The ideology expressed by the Latin phrase imperium sine fine is that neither time nor space limited the Empire.,"The grammatici or rhetores taught mainly Greek and Latin literature, with history, geography, philosophy or mathematics treated as explications of the text.",The citizenship status of a Roman child was determined by the mother's citizen status.,B,2,culture,,False
1,What were the characteristics of Republican portraits?,Medical writers such as Galen recognized the importance of a good diet to health.,Republican portraits were characterized by verism.,During the Crisis of the Third Century.,Hoop rolling and knucklebones (astragali or 'jacks').,B,2,culture,,False
1,What were the reasons for the higher GDP per capita in Italy compared to the rest of the Empire?,Roman policy was to respect the mos regionis and to regard local laws as a source of legal precedent and social stability.,The Roman calendar was structured around religious observances.,Tax transfers from the provinces and the concentration of elite income.,"wild game, fowl such as peacock and flamingo, large fish, and shellfish",C,2,politics,,False
